"session_id","default_pay_mode","bind_card_x1","bytepay_ctr_x1","all_ctr_x1","budget_x1","bind_card_x0","bytepay_ctr_x0","all_ctr_x0","budget_x0"
"20240510110929108143z7y2a0bx31w8","bp_top","0.015111953","0.08974016","0.44001383","0.35027367","0.0053450405","0.026347375","0.5165606","0.49021322500000003"
"2024051016045040747az70b1cy22d3","bp_top","0.008279374","0.52075547","0.56490177","0.04414629999999997","0.0024172259","0.23524429","0.57924706","0.34400277"
"2024051013360342407a0z7yb1c22x3","bp_top","0.028628951","0.41772175","0.56071734","0.14299558999999995","0.0030186481","0.034566272","0.53332174","0.498755468"
"20240510222053575885za0b7y21cx2d","bp_top","0.0031407496","0.07632821","0.37365595","0.29732774","4.0603336E-4","0.0107010845","0.37970075","0.36899966549999996"
"20240510212033418600a0bz17y2x3c2","bp_top","1.9618869E-4","0.23817101","0.79070437","0.5525333600000001","2.8844574E-5","0.0075348327","0.8287718","0.8212369673"
"20240510143327537318z7ay20x3w8v6","bp_top","2.1892879E-4","9.3631493E-4","0.0018184668","8.8215187E-4","0.0","0.0","0.0","0.0"
"20240510133111356673az70b1cy2d23","bp_top","0.029072097","0.081218146","0.63511163","0.553893484","0.025706654","0.055732157","0.61773604","0.562003883"
"20240510114608376325za0b71y2c2dx","bp_top","0.0012242793","0.3882489","0.58893204","0.20068313999999998","0.0010079661","0.21772274","0.60773337","0.39001063"
"20240510214323607093a0z7yb2x13w8","bp_top","6.084971E-4","0.52033997","0.55942136","0.039081389999999994","0.0","0.0","0.0","0.0"
"20240510130948731930za70yb2x1c23","bp_top","4.7445297E-5","0.045241386","0.4197946","0.374553214","3.0704728E-6","6.50805E-4","0.46214488","0.461494075"
"2024051017491912841z7y2ax30wb8v","bp_top","0.09939746","0.23238647","0.46078837","0.2284019","0.013609079","0.033598702","0.4410558","0.407457098"
"20240510153449425451za70y2bx13cw","bp_top","4.4956888E-4","0.045097966","0.06353605","0.018438083999999993","8.933638E-5","0.0020266126","0.076913804","0.0748871914"
"20240510190824115937za0b17c2y2x3","bp_top","3.6977974E-4","0.061374616","0.07451032","0.013135704000000005","2.0472171E-4","0.014112771","0.052172847","0.038060076"
"2024051013160557317az07by21cx3w","bp_top","0.00431332","0.32634616","0.5212238","0.19487764000000002","0.0012238622","0.03764838","0.44156522","0.40391684"
"20240510090310498505z7y2a0bx3w1c","bp_top","4.5785308E-4","0.14605403","0.19811773","0.05206369999999999","1.04278326E-4","0.0064487457","0.18583712","0.1793883743"
"20240510124601971139z7a0by1c22d3","bp_top","1.33425E-4","0.024703175","0.6968874","0.6721842250000001","5.722046E-5","0.015790194","0.7237432","0.707953006"
"2024051013442273066az70yb12c2x3","bp_top","6.686479E-4","0.10335279","0.14271057","0.03935778000000001","1.4101723E-4","0.013398987","0.307375","0.29397601300000004"
"20240510173020475374az0b71y2cx3w","bp_top","0.0051138215","0.20821634","0.7614567","0.55324036","9.0978865E-4","0.015054631","0.77006376","0.755009129"
"20240510163222142003a0zb17yc22xd","bp_top","0.0025738478","0.6339963","0.76646197","0.1324656700000001","1.8039346E-4","0.008984059","0.77662855","0.767644491"
"20240510073453683097a0z7yb12cx32","bp_top","4.3377947E-4","0.0735736","0.35778546","0.28421186","2.2406233E-4","0.01083736","0.41028664","0.39944927999999996"
"20240510193538843290az70yb2x13w8","bp_top","0.0657662","0.09551787","0.14046742","0.044949550000000005","0.02888628","0.039495315","0.12668267","0.087187355"
"20240510194600115981a0bz7y1c22xd","bp_top","4.370689E-4","0.016693037","0.6586993","0.642006263","1.890666E-4","0.0019210989","0.62755686","0.6256357611"
"20240510063825838473z7ay20xb13wc","bp_top","2.8014183E-5","0.018929005","0.059671402","0.040742397","2.749565E-5","0.0036099555","0.06313284","0.0595228845"
"20240510132022563753z7ya02bx13w8","bp_top","2.1358817E-4","0.01819263","0.86798525","0.84979262","6.027852E-5","0.0014010079","0.8846321","0.8832310921000001"
"202405100833159551za70by1c2x3w","bp_top","8.0531434E-4","0.104309425","0.14557417","0.041264745000000005","4.8981275E-4","0.03735011","0.1512183","0.11386819000000001"
"20240510114652292288az0b71y2xc2d","bp_top","0.0031191898","0.030657314","0.5600583","0.529400986","6.748812E-4","0.0036898262","0.5282788","0.5245889738"
"20240510090537448132za7y20x3w8v6","bp_top","0.001962155","0.21942547","0.73607993","0.51665446","0.0017197132","0.17731076","0.78376186","0.6064511"
"20240510200810148273z7ya0b1c2d2x","bp_top","0.020281203","0.65143025","0.6736532","0.022222949999999964","0.0","0.0","0.0","0.0"
"20240510065747103769z7a0b1c2y2d3","bp_top","3.1137466E-4","0.06674969","0.23752645","0.17077676","1.513362E-4","0.014824331","0.17625734","0.16143300900000002"
"20240510033057592100z7ay02bx31w8","bp_top","0.09911144","0.47584465","0.68952894","0.21368429","0.02100733","0.098318934","0.6716429","0.573323966"
"202405100949474748a0z7b1c2d3ye","bp_top","4.7898645E-4","0.4173194","0.40581164","-0.011507760000000034","0.0","0.0","0.0","0.0"
"20240510195644351169az07y2x3bw1c","bp_top","0.0055779465","0.0908256","0.63429564","0.5434700400000001","0.0010395705","0.01603801","0.65253973","0.6365017199999999"
"20240510121853456851z7ay20b1cx2d","bp_top","0.016786654","0.32083094","0.28551483","-0.03531611000000001","0.014397721","0.1716218","0.24408923","0.07246743"
"20240510200948975549az07by1c2x32","bp_top","0.0066933804","0.6083375","0.6825994","0.07426189999999999","0.0032369865","0.18001525","0.7324801","0.55246485"
"20240510210333268380a0z7y2bx3w18","bp_top","0.004074861","0.06794735","0.586231","0.51828365","0.0020742242","0.022052376","0.64921993","0.627167554"
"20240510221108300445z7ay20b1c2d3","bp_top","1.7919441E-5","0.031462047","0.37701657","0.345554523","7.243667E-6","0.004103979","0.41321695","0.40911297100000005"
"20240510220317750423a0z7by12c2dx","bp_top","0.0016224384","0.21550655","0.5211342","0.30562765000000003","8.662343E-4","0.08444184","0.55556196","0.47112012000000003"
"20240510120830830113z7ya20x3b1cw","bp_top","0.0033712361","0.46011457","0.77888966","0.31877509000000004","7.2084286E-4","0.06491435","0.80282015","0.7379058"
"20240510233915771887z7ya2x0b1c23","bp_top","0.0029776955","0.039871108","0.060426626","0.020555517999999995","0.0","0.0","0.0","0.0"
"20240510132035820730a0b1zc2d37e4","bp_top","3.052354E-4","0.10383347","0.85626614","0.75243267","2.3435873E-4","0.022844883","0.8802254","0.8573805170000001"
"20240510135743135599a0bz17cy22xd","bp_top","7.237196E-4","0.02706772","0.64570695","0.61863923","2.4095178E-4","0.0046189427","0.7751026","0.7704836573"
"20240510202220334595za7y02xb3w81","bp_top","8.3595514E-5","0.026093692","0.110487014","0.08439332199999999","4.5760105E-5","0.0020262029","0.15021637","0.1481901671"
"20240510202443882116a0bz1c72y2x3","bp_top","7.93062E-4","0.007520149","0.20976605","0.202245901","5.1461044E-4","0.001704208","0.25395417","0.252249962"
"20240510051449948784az07y2x3w8v6","bp_top","0.0028571486","0.84224","0.9499618","0.10772179999999998","8.6796284E-4","0.070052356","0.95826596","0.8882136039999999"
"20240510225411323708z7y2a0bx3w81","bp_top","0.012820587","0.12031657","0.79577637","0.6754598","0.0022394166","0.011087071","0.8263307","0.815243629"
"2024051003495563743az07y2bx3w8v","bp_top","0.005463758","0.13606775","0.13405208","-0.002015669999999997","0.0","0.0","0.0","0.0"
"20240510183138671413a0b1z7c2yd32","bp_top","7.027672E-4","0.43757224","0.57968825","0.14211601000000001","0.0","0.0","0.0","0.0"
"20240510095618490981z7ya20x3b1c2","bp_top","0.005005404","0.14379387","0.6127136","0.46891973","0.0010472833","0.010576076","0.65905666","0.648480584"
"20240510213352564836za70b1yc22xd","bp_top","4.4602156E-4","0.7745562","0.8257668","0.051210599999999995","1.1715293E-4","0.026340127","0.8300493","0.803709173"
"20240510154039424840z7y2a0x3bw1c","bp_top","5.9223175E-4","0.23170695","0.389589","0.15788205000000002","1.7544627E-4","0.023036182","0.4177772","0.394741018"
"20240510173815673330z7y2xa3w80b1","bp_top","0.0028394759","0.6098805","0.83521044","0.22532993999999995","4.7910213E-4","0.07252264","0.832939","0.76041636"
"2024051000424046639a0zb17c2y2dx","bp_top","1.6868114E-5","0.008840531","0.88433254","0.8754920089999999","9.4771385E-6","0.0016770363","0.88246334","0.8807863037"
"20240510083759353988za7y02b1cx2d","bp_top","1.4409423E-4","0.11840251","0.68750393","0.56910142","7.981062E-5","0.002772957","0.742182","0.739409043"
"20240510145158918527z7a0y2x3b1c2","bp_top","0.002737254","0.03994161","0.58427644","0.54433483","0.0011289418","0.004541129","0.6222345","0.617693371"
"20240510133544937613az7y02bx1c23","bp_top","0.0049990714","0.05400926","0.25631416","0.2023049","0.0011667663","0.003282184","0.2568259","0.253543716"
"20240510213737776376za0b71cy2x23","bp_top","0.010414481","0.07261598","0.12465066","0.05203468","0.0019531548","0.010840386","0.1325854","0.12174501399999998"
"20240510201343603125za7y02b1c2x3","bp_top","3.4317563E-4","0.023845216","0.42003566","0.396190444","5.3013668E-5","0.0018554166","0.4562692","0.4544137834"
"20240510150458520709a0b1zc7y22xd","bp_top","6.109476E-5","0.37769443","0.3344726","-0.04322183000000002","1.2367964E-5","0.00949204","0.30330566","0.29381362"
"2024051014021119638a0zb17y2xc32","bp_top","3.0393363E-4","0.0488137","0.18930572","0.14049202","4.4709843E-5","0.0020458135","0.20334911","0.2013032965"
"20240510183007880048za7y0b21x3c2","bp_top","1.1563301E-5","0.1438775","0.43804562","0.29416812000000003","1.0065711E-6","0.050158266","0.51787424","0.46771597400000003"
"20240510002006689747za07yb2x13c2","bp_top","0.0061150356","0.16343044","0.44703346","0.28360302","0.0023492207","0.06466015","0.4765582","0.41189805"
"20240510131531868022za70yb1c2x3w","bp_top","7.568002E-4","0.13063619","0.6632912","0.5326550099999999","1.6814358E-4","0.07548007","0.704688","0.62920793"
"2024051018121740565a0z7y2bx13c2","bp_top","1.4016645E-5","0.0023024837","0.002085993","-2.1649069999999998E-4","1.2075961E-5","6.138099E-4","0.0020565807","0.0014427708"
"20240510204506676381za0b1c27d3ye","bp_top","0.0025559068","0.27072638","0.7031734","0.43244701999999996","0.0011972123","0.12767158","0.7274366","0.59976502"
"20240510121645816220za0b71yc2d32","bp_top","7.0136786E-4","0.1882104","0.77309203","0.58488163","4.476309E-5","0.0023062825","0.80488217","0.8025758875"
"20240510212257765813z7ya0b21x3cw","bp_top","0.0038900233","0.020477515","0.3611372","0.340659685","0.0031855453","0.008919701","0.3547495","0.345829799"
"20240510180116233600za70yb2x31cw","bp_top","5.9589744E-4","0.08027133","0.8744031","0.79413177","4.2283535E-4","0.012215555","0.8918603","0.879644745"
"20240510171654625421za07yb21cx32","bp_top","0.003598988","0.0878737","0.7009617","0.6130880000000001","0.0012729142","0.015702043","0.76872516","0.753023117"
"2024051011292172568z7ya2x3w08v6","bp_top","0.013943268","0.33864757","0.3754148","0.036767229999999984","5.2713614E-4","0.0034093182","0.38498","0.3815706818"
"20240510230102487712az70by1c22d3","bp_top","1.1959672E-4","0.023694932","0.15353012","0.129835188","2.9563904E-5","6.312132E-4","0.14884338","0.1482121668"
"2024051007234645699za7y20xb31cw","bp_top","3.2424927E-5","0.028256267","0.027797073","-4.5919400000000304E-4","0.0","0.0","0.0","0.0"
"20240510211037610195za70by1c2x3w","bp_top","0.0056049824","0.33181","0.4562614","0.12445139999999999","0.004453957","0.11196649","0.6377869","0.52582041"
"20240510214308260929a0zb1c27d3ye","bp_top","1.2415648E-4","0.12896809","0.4091217","0.28015360999999994","1.2874603E-5","0.0012715757","0.6152007","0.6139291243"
"202405101946334362az0b71y2cx23","bp_top","0.022141911","0.11563471","0.2832242","0.16758948999999998","0.005710795","0.033011563","0.31713453","0.284122967"
"20240510163938919852a0z7b1yc22d3","bp_top","0.0027885735","0.51339227","0.8451585","0.33176623000000005","5.5351853E-4","0.048285842","0.8475281","0.799242258"
"2024051014113658736a0b1cz2d7y32","bp_top","1.1995435E-4","0.024567038","0.12401524","0.099448202","0.0","0.0","0.0","0.0"
"20240510160038890821az07by21c2xd","bp_top","0.0011351693","0.06498358","0.6769999","0.61201632","2.6674554E-4","0.0056906966","0.69429415","0.6886034534000001"
"2024051023382546893za7y20xb31c2","bp_top","2.577603E-4","0.44274437","0.4862153","0.04347093000000002","1.565218E-4","0.017214954","0.5121071","0.49489214600000003"
"20240510184807605139az07b1cy2d2x","bp_top","0.0012642792","0.25753152","0.45752084","0.19998931999999997","2.054507E-4","0.062070306","0.43139035","0.36932004399999996"
"20240510050509289806za7y0b12c2x3","bp_top","0.03552988","0.54392064","0.57848334","0.03456270000000006","0.0016963723","0.011638033","0.4963032","0.484665167"
"2024051003340035257a0z7yb12x3cw","bp_top","0.0010835233","0.3138968","0.58994997","0.27605317000000007","7.514342E-4","0.14740412","0.6050122","0.45760808"
"20240510161116602708a0b1zc27y2xd","bp_top","0.0018118322","0.79263914","0.8834409","0.09080175999999995","1.1473894E-4","0.019058794","0.87778866","0.858729866"
"20240510221412524716az07y2b1cx23","bp_top","0.0058720433","0.02919775","0.02860607","-5.916800000000007E-4","0.0","0.0","0.0","0.0"
"20240510101301645759az7y2x0b13cw","bp_top","0.011442672","0.7819283","0.8274358","0.045507500000000034","0.0","0.0","0.0","0.0"
"20240510213543955255az70yb12x3wc","bp_top","0.0015957057","0.15687668","0.38711298","0.2302363","3.851652E-4","0.04116887","0.3920523","0.35088343"
"20240510065339382952a0zb7y2x3w8v","bp_top","0.001172274","0.046119165","0.52037334","0.474254175","0.0","0.0","0.0","0.0"
"20240510191953842269a0zb7y2x31w8","bp_top","0.0012258887","0.054244608","0.56233054","0.5080859320000001","0.0010934472","0.011456817","0.71498454","0.703527723"
"20240510213136362526z7y2ax3w80bv","bp_top","2.2023916E-4","0.14861819","0.747863","0.5992448100000001","5.3316355E-5","0.0044079125","0.76427364","0.7598657275"
"20240510185915224327za7y20b1c2x3","bp_top","0.0031743166","0.06861239","0.8246145","0.7560021100000001","8.176032E-4","0.005485189","0.8465788","0.841093611"
"20240510143420513367az0b17y2x3c2","bp_top","0.0064332974","0.5177803","0.8631541","0.34537380000000006","0.0026376205","0.13897504","0.89220124","0.7532262000000001"
"2024051016402525697a0zb71y2cx23","bp_top","0.009617361","0.20446058","0.65955436","0.45509378","0.0011536706","0.013702284","0.68170834","0.6680060560000001"
"20240510182256736118za7y20x3w8vb","bp_top","0.004275739","0.63228136","0.6721213","0.03983994000000002","5.991161E-4","0.0755645","0.6166049","0.5410404"
"20240510162149634009za0b7y21x3wc","bp_top","4.079938E-5","0.05561939","0.5588129","0.5031935099999999","1.41859055E-5","0.003461808","0.65033054","0.6468687320000001"
"202405100743115927za0b7y21cx32","bp_top","0.009856332","0.52985334","0.80991024","0.28005690000000005","0.0019672548","0.088807635","0.81894577","0.730138135"
"20240510215258615388z7ya0b2x13cw","bp_top","0.005802214","0.15857118","0.55215764","0.39358645999999997","0.0028946102","0.038980722","0.5251757","0.486194978"
"20240510170509163941z7ya20xb31w8","bp_top","0.0053960085","0.34985167","0.45277548","0.10292381","8.5663795E-4","0.007249862","0.40844288","0.401193018"
"20240510132746300520za07by2x13wc","bp_top","3.7440658E-4","0.1985608","0.79644656","0.59788576","5.0514936E-4","0.009777993","0.8370501","0.827272107"
"20240510134014977058az0b71yc2d3e","bp_top","0.002853112","0.12851644","0.89665055","0.7681341100000001","0.0013391619","0.018655058","0.9079671","0.889312042"
"20240510211329572808az7y02xb31c2","bp_top","1.1782108E-4","0.1240281","0.89287674","0.76884864","7.780697E-5","0.020614378","0.9155701","0.8949557220000001"
"20240510170901808893z7ya2x30w8v6","bp_top","0.033190876","0.36016676","0.4794236","0.11925684000000003","0.007612181","0.019137003","0.5475654","0.528428397"
"20240510205746174980za0b71yc2d32","bp_top","0.1413401","0.24791598","0.44737735","0.19946137","0.102593265","0.1755268","0.47625053","0.30072372999999997"
"20240510162705592373az7y0b2x13wc","bp_top","7.2675943E-4","0.23749942","0.47904935","0.24154993","1.8337369E-4","0.044234306","0.46070465","0.416470344"
"2024051023100522260za07by12xc23","bp_top","2.4369359E-4","0.071624726","0.5021914","0.4305666739999999","8.767843E-5","0.0024179518","0.57170624","0.5692882882"
"20240510001143191418za0b17c2dy32","bp_top","8.789003E-4","0.19985878","0.3338892","0.13403041999999998","3.528957E-4","0.042163722","0.3293385","0.28717477799999996"
"20240510113026479741za7y02bx3w18","bp_top","9.6328807E-4","0.03611542","0.04333327","0.007217849999999998","0.0","0.0","0.0","0.0"
"20240510095346289548za7y02b1cx23","bp_top","1.321137E-4","0.08105776","0.2850377","0.20397994","5.877018E-5","0.0029191077","0.30906063","0.3061415223"
"20240510092721411656a0bz71cy2x2d","bp_top","0.027276654","0.32079485","0.43749025","0.1166954","0.0","0.0","0.0","0.0"
"20240510140249490988az0b71c2yd3e","bp_top","0.003222704","0.263016","0.31212902","0.04911301999999995","5.849732E-4","0.02081756","0.4233016","0.40248404"
"2024051014241772319z7a0by12xc3w","bp_top","0.0058358344","0.26490635","0.4898869","0.22498055","0.0027175043","0.12703258","0.56377727","0.43674469"
"20240510155116947978za7y02x3wb81","bp_top","1.0600686E-4","0.07127181","0.23169982","0.16042801","1.4603138E-6","5.1379204E-4","0.4596896","0.45917580795999996"
"20240510062356251815a0z7by12cx2d","bp_top","0.0016562357","0.07870237","0.26979777","0.1910954","6.070559E-4","0.0041401545","0.24044223","0.23630207550000001"
"2024051014094792506za0b17y2cx2d","bp_top","0.0021840632","0.019521832","0.07168111","0.052159278","1.142562E-4","9.99136E-4","0.0976118","0.096612664"
"20240510232634419375az0b1c7y22xd","bp_top","2.0685792E-4","0.06728789","0.95366013","0.88637224","1.7374754E-5","4.195869E-4","0.9629954","0.9625758131"
"20240510103115832892az07by12c2d3","bp_top","9.7354286E-4","0.070015125","0.6931043","0.623089175","5.3201674E-4","0.03213517","0.7789294","0.74679423"
"2024051008594556689az0b71cy2x23","bp_top","0.0014152229","0.021788836","0.5351182","0.513329364","2.1845102E-4","6.3586235E-4","0.56717473","0.5665388676499999"
"20240510005320536739za70yb1c2x32","bp_top","1.787024E-4","0.40834132","0.83794534","0.42960402","3.07077E-5","0.010498746","0.85821915","0.847720404"
"20240510120330135697z7a0b1cy2x2d","bp_top","5.773902E-4","0.28174743","0.4458233","0.16407586999999996","8.2433224E-5","0.0050083697","0.4615077","0.4564993303"
"20240510132603294921a0z7y2bx3w8v","bp_top","0.0032608807","0.078806795","0.942918","0.864111205","4.5642033E-4","0.002249209","0.95061153","0.948362321"
"20240510193626888172a0b1z7c2y2dx","bp_top","9.503347E-4","0.03429755","0.044276386","0.009978835999999998","9.914156E-4","0.027052397","0.03405083","0.006998432999999998"
"20240510213645258652a0b1zc27yd23","bp_top","2.6198043E-4","0.18907946","0.86520386","0.6761244000000001","2.8248027E-5","0.0054108347","0.87481946","0.8694086253"
"20240510211934712368za07by1c22d3","bp_top","2.8556585E-4","0.007860094","0.102772415","0.09491232100000001","6.425381E-5","6.8730116E-4","0.12696016","0.12627285884"
"20240510131709810284z7ya20bx3w1c","bp_top","0.0026281294","0.2451387","0.6283161","0.38317740000000006","0.0025154147","0.14767219","0.6804502","0.53277801"
"20240510172624537199a0b1zc2d7y32","bp_top","0.0057397224","0.081787","0.10535267","0.023565669999999997","0.0017469256","0.035087004","0.09267715","0.057590146"
"20240510233156370916za07yb2x13wc","bp_top","0.015709251","0.11362013","0.14862719","0.03500705999999999","0.0","0.0","0.0","0.0"
"20240510073746682986z7a0by2x1c23","bp_top","2.4923682E-4","0.12733144","0.39661694","0.26928549999999996","1.0919571E-4","0.014778584","0.4057266","0.390948016"
"20240510183851894283a0b1zc7y22dx","bp_top","7.9065934E-4","0.4903906","0.85317","0.3627794","3.5415785E-4","0.056302637","0.87501794","0.818715303"
"20240510164437773764za07by2x13c2","bp_top","0.020745218","0.11139423","0.4472882","0.33589397000000004","0.0039167856","0.007967036","0.43432304","0.426356004"
"20240510202312296789za0b7y2x3w18","bp_top","8.417471E-4","0.12731428","0.15998375","0.032669470000000006","3.2616762E-4","0.04077143","0.16866012","0.12788869"
"20240510224912943353z7ya0b21cx3w","bp_top","9.152182E-4","0.118256725","0.08915479","-0.029101934999999995","0.0","0.0","0.0","0.0"
"20240510190247205275z7ay20x3b1w8","bp_top","0.0042433497","0.036486022","0.26719943","0.230713408","0.0016582293","0.003954671","0.25488326","0.250928589"
"20240510160823718891za0b7y21x3c2","bp_top","0.015326232","0.4229065","0.71511006","0.29220356","0.010010394","0.24036324","0.7699946","0.52963136"
"20240510180945346432az07b1c2yd23","bp_top","0.0029725654","0.28069562","0.762458","0.48176238","0.002370369","0.0982355","0.7978897","0.6996542"
"20240510153050634641az0b71y2c2x3","bp_top","5.452037E-4","0.252712","0.87438333","0.6216713300000001","2.425611E-4","0.009728283","0.9031355","0.893407217"
"20240510092913473363z7y2x3w8a0b1","bp_top","0.007822344","0.03725419","0.46165603","0.42440184","0.0073677916","0.03153495","0.43415037","0.40261542"
"20240510154906667550a0z7b1yc22xd","bp_top","0.0041591525","0.6896671","0.8080203","0.11835320000000005","0.0012032688","0.02506125","0.8470623","0.82200105"
"20240510063616979376a0z7y2x3bw18","bp_top","2.374386E-5","0.0010822259","0.049068317","0.0479860911","0.0","0.0","0.0","0.0"
"20240510164221683402za07by2x13w8","bp_top","0.020615846","0.17470896","0.41868508","0.24397612","0.0028043813","0.0075698695","0.73522985","0.7276599804999999"
"20240510200722900695az70y2x3b1w8","bp_top","6.233156E-4","0.8212068","0.8898931","0.06868629999999998","2.8133392E-5","0.0055232644","0.8952069","0.8896836356000001"
"20240510120545285669z7ay02b1xc23","bp_top","0.0012325644","0.049775362","0.27037358","0.220598218","6.2951446E-4","0.03311634","0.29578814","0.26267179999999996"
"20240510142736524775az7y20xb3w8v","bp_top","4.2533875E-4","0.07793105","0.9145411","0.83661005","1.02609396E-4","8.804202E-4","0.9291018","0.9282213798"
"20240510032803424648z7ya0b1c2x23","bp_top","0.01668518","0.35670277","0.89981586","0.5431130900000001","0.0017304148","0.011460776","0.91280353","0.9013427540000001"
"20240510172238892967z7ay02x3bw81","bp_top","7.7420473E-4","0.007513106","0.46068934","0.453176234","2.4716737E-4","0.0013632929","0.49208337","0.49072007710000004"
"20240510083836552081a0bz71cy2d23","bp_top","0.017208995","0.2274256","0.8533062","0.6258806","0.003057446","0.017135719","0.8871734","0.870037681"
"20240510134440948350z7a0by12cx3w","bp_top","0.00896674","0.39784387","0.6581267","0.26028282999999997","0.005246571","0.2965271","0.63773966","0.34121256000000005"
"20240510235223128740a0zb17yc2d2x","bp_top","0.0016441278","0.0985448","0.15549053","0.056945729999999986","0.0020730854","0.07577278","0.16287091","0.08709813000000001"
"20240510230334726036za0b7y21c2xd","bp_top","4.4879317E-4","0.6399612","0.64412","0.004158800000000018","1.1558953E-4","0.03976364","0.6224397","0.58267606"
"20240510062817553346za0b71c2d3y2","bp_top","0.02892478","0.7863925","0.81365263","0.027260129999999938","0.0031012106","0.09036027","0.7894181","0.69905783"
"20240510233415453494a0zb1c2d7y3e","bp_top","0.0020446319","0.73997504","0.7607293","0.020754260000000024","9.7493705E-4","0.10190915","0.7539644","0.65205525"
"20240510172623897044az70y2b1xc2d","bp_top","4.119575E-4","0.13646665","0.16691545","0.030448799999999998","1.6313791E-4","0.015084684","0.1416434","0.12655871600000002"
"20240510164925973279za7y20x3b1wc","bp_top","9.3728304E-4","0.34421104","0.31530792","-0.028903120000000004","2.0325184E-5","0.002821207","0.46172732","0.458906113"
"20240510080934493903a0b1cz72d3ye","bp_top","7.999811E-4","0.061906632","0.7683847","0.706478068","8.984634E-5","0.0015396008","0.7868661","0.7853264992"
"20240510205612413875a0bz7y1c2d32","bp_top","0.013282041","0.056651294","0.8062726","0.749621306","0.0024259365","0.0055138455","0.8412314","0.8357175545"
"20240510183756753929az70y2xb3w81","bp_top","0.10222247","0.37047353","0.7298154","0.35934187","0.02062895","0.052727167","0.7657344","0.713007233"
"20240510053903324498a0bz7y21c2xd","bp_top","1.0534033E-4","0.49392077","0.6011265","0.10720573","9.441332E-6","0.008332598","0.63982385","0.631491252"
"20240510154524582871a0bz1c72d3ye","bp_top","0.0061010513","0.2632819","0.29050782","0.027225920000000015","0.0029102627","0.122194976","0.20891711","0.08672213399999999"
"20240510195010219585za70by12x3c2","bp_top","7.3722005E-4","0.36102408","0.5815322","0.22050812000000003","6.2316656E-4","0.015874088","0.6253791","0.609505012"
"20240510060046237062z7ay02bx3w18","bp_top","3.3473969E-4","0.20104447","0.8700556","0.66901113","1.12861395E-4","0.018318266","0.8872415","0.868923234"
"20240510173614971237a0b1z7cy2x32","bp_top","0.0034376562","0.3154832","0.88831604","0.57283284","0.0016192951","0.13699083","0.9165836","0.77959277"
"20240510183338325896z7y2ax30b1c2","bp_top","0.013602614","0.30612573","0.4492476","0.14312187000000004","0.01089564","0.17341058","0.58575535","0.41234477"
"20240510201752710805za70by12c2d3","bp_top","0.06049064","0.27242002","0.66514134","0.39272132000000004","0.0070658424","0.040332075","0.68881786","0.648485785"
"20240510153448387849a0zb17y2c2x3","bp_top","1.4692545E-5","0.012255192","0.29843438","0.286179188","1.5586615E-5","6.5368414E-4","0.369383","0.36872931586"
"20240510221249496510az0b1c27d3ye","bp_top","2.737556E-4","0.0011318824","0.0016438623","5.119799E-4","1.1145598E-4","1.5069079E-4","0.0015141389","0.00136344811"
"20240510093003531955za70y2x3bw8v","bp_top","0.0071683824","0.7071995","0.773432","0.06623250000000003","4.3928772E-4","0.010263103","0.7285519","0.718288797"
"202405101318446104a0b1cz2d73ye","bp_top","3.3165026E-4","0.36813575","0.5049207","0.13678495000000002","0.0","0.0","0.0","0.0"
"20240510103830617336z7ya0b1c2x2d","bp_top","0.0058186054","0.31717345","0.7253338","0.40816035","0.00232625","0.016594678","0.75109994","0.734505262"
"20240510193639439422z7ya02bx1c2d","bp_top","2.0805001E-4","9.159744E-4","0.040679097","0.0397631226","1.7493963E-5","5.6624413E-5","0.044505358","0.044448733587"
"20240510151226865542z7ay2x03wb81","bp_top","5.6263804E-4","0.114396065","0.34714133","0.23274526500000003","9.307265E-5","0.0044484735","0.6264398","0.6219913265"
"20240510195517717216a0b1cz2d7y3e","bp_top","0.0010103583","0.21870175","0.68022114","0.46151939","0.001003772","0.05921516","0.6563364","0.59712124"
"20240510143706517160za0b1c2d7y2x","bp_top","0.007571161","0.12364057","0.21848658","0.09484601000000001","0.002787441","0.0213646","0.21441594","0.19305134"
"20240510103356244113a0zb17yc22x3","bp_top","9.575486E-5","0.06807026","0.08695078","0.018880520000000012","7.560849E-5","0.005162865","0.08638075","0.081217885"
"20240510165131298190a0z7yb1c2x23","bp_top","0.007590294","0.37112582","0.69685304","0.32572722000000004","0.0011940598","0.039533496","0.8945426","0.855009104"
"20240510203858508063az7y20xb3w18","bp_top","0.0063681463","0.78195417","0.8012626","0.019308430000000043","0.0","0.0","0.0","0.0"
"20240510211650707365a0z7y2b1c2xd","bp_top","7.1756047E-4","0.10925459","0.42145652","0.31220193","1.6431545E-4","0.066939175","0.41717893","0.350239755"
"20240510185013516654az07yb2x31c2","bp_top","0.0024688647","0.25994512","0.6765868","0.41664168000000007","4.1668213E-4","0.011871135","0.6958345","0.683963365"
"20240510230937256200z7ay0b1c22xd","bp_top","0.0021831691","0.105754286","0.1078963","0.0021420139999999976","1.6505789E-4","0.0022903953","0.09713619","0.0948457947"
"2024051021111432115az07y2bx31w8","bp_top","0.03325388","0.10634794","0.7200257","0.61367776","0.022112576","0.078878686","0.6889125","0.610033814"
"20240510194513215480az7y02xb31cw","bp_top","0.0021116734","0.016587317","0.14856365","0.131976333","8.63162E-4","0.002347075","0.14369276","0.141345685"
